0.285	0.2665
0.465	0.9915
0.185	0.0715
0.165	0.0545
0.195	0.0735
0.125	0.0235
0.55	1.3905
0.53	1.388
0.55	1.7445
0.555	1.4385
0.44	0.7835
0.405	0.646
0.34	0.3575
0.405	0.627
0.415	0.7715
0.415	0.7395
0.35	0.421
0.54	1.347
0.59	1.756
0.545	1.32
0.585	1.8075
0.4	0.9325
0.465	0.849
0.46	0.9955
0.48	1.0115
0.465	0.908
0.45	0.92
0.515	1.2415
0.42	0.8075
0.455	1.0595
0.455	1.073
0.46	0.921
0.51	1.2895
0.53	1.2635
0.5	1.369
0.5	0.953
0.52	1.248
0.485	1.0105
0.525	1.0385
0.45	0.874
0.44	0.854
0.52	1.1835
0.47	1.115
0.505	1.129
0.485	1.1745
0.47	1.105
0.46	0.8395
0.455	1.055
0.435	0.889
0.445	0.8735
0.53	1.1095
0.35	0.5185
0.38	0.6725
0.22	0.146
0.195	0.08
0.195	0.1
0.29	0.2795
0.2	0.0915
0.23	0.147
0.25	0.203
0.15	0.0385
0.27	0.1885
0.26	0.218
0.14	0.035
0.16	0.0545
0.125	0.024
0.11	0.0155
0.445	0.733
0.45	0.9715
0.3	0.24
0.42	0.752
0.355	0.458
0.37	0.4705
0.335	0.38
0.37	0.4985
0.38	0.454
0.405	0.5775
0.23	0.1165
0.205	0.094
0.29	0.2705
0.375	0.604
0.355	0.415
0.325	0.2885
0.35	0.3615
0.29	0.257
0.245	0.1555
0.195	0.08
0.155	0.0425
0.45	0.795
0.425	0.875
0.515	1.1625
0.49	0.9885
0.44	0.8
0.37	0.514
0.39	0.591
0.385	0.6265
0.405	0.795
0.5	1.1905
0.53	1.326
0.4	0.66
0.34	0.364
0.4	0.659
0.35	0.452
0.415	0.7335
0.355	0.5465
0.255	0.179
0.355	0.581
0.33	0.406
0.21	0.1085
0.32	0.387
0.35	0.474
0.345	0.443
0.455	1.066
0.44	0.9535
0.475	0.9665
0.475	1.133
0.425	0.9175
0.435	0.982
0.445	0.8865
0.48	1.3675
0.49	1.233
0.425	0.806
0.525	1.4635
0.355	0.4935
0.305	0.363
0.39	0.6655
0.425	0.6805
0.41	0.8285
0.335	0.4625
0.31	0.3095
0.4	0.745
0.29	0.25
0.41	0.874
0.52	1.514
0.42	0.6995
0.455	0.8525
0.43	0.7135
0.47	0.939
0.495	1.054
0.445	0.981
0.42	0.926
0.315	0.286
0.3	0.265
0.345	0.4885
0.39	0.5555
0.345	0.425
0.27	0.195
0.37	0.458
0.285	0.228
0.265	0.1775
0.345	0.4085
0.145	0.032
0.24	0.155
0.37	0.4775
0.35	0.525
0.345	0.3865
0.355	0.433
0.24	0.17
0.225	0.1295
0.17	0.0515
0.255	0.169
0.38	0.673
0.385	0.6785
0.385	0.498
0.36	0.498
0.405	0.658
0.335	0.322
0.305	0.2815
0.415	0.944
0.265	0.1835
0.365	0.49
0.34	0.391
0.365	0.467
0.36	0.5225
0.295	0.2105
0.265	0.168
0.235	0.258
0.26	0.1905
0.345	0.487
0.4	0.5735
0.24	0.173
0.485	1.1785
0.45	0.9
0.255	0.1875
0.34	0.3715
0.33	0.347
0.215	0.1145
0.375	0.777
0.35	0.4885
0.36	0.447
0.18	0.079
0.245	0.1665
0.35	0.466
0.225	0.1345
0.28	0.2305
0.215	0.129
0.435	0.97
0.515	1.14
0.49	1.3165
0.475	0.9585
0.525	1.626
0.45	0.781
0.34	0.3675
0.305	0.281
0.355	0.412
0.295	0.2245
0.35	0.4835
0.38	0.605
0.425	0.9175
0.35	0.5425
0.385	0.6175
0.38	0.655
0.41	0.8115
0.39	0.573
0.385	0.7865
0.395	0.64
0.415	0.74
0.375	0.5945
0.38	0.8165
0.275	0.2225
0.275	0.2295
0.37	0.5725
0.325	0.3915
0.405	0.8345
0.4	0.6515
0.44	0.909
0.4	0.8045
0.405	0.927
0.4	0.7305
0.44	0.9555
0.375	0.636
0.19	0.0865
0.325	0.3865
0.29	0.283
0.11	0.019
0.23	0.1285
0.105	0.0175
0.205	0.1165
0.335	0.444
0.315	0.3515
0.285	0.2905
0.385	0.536
0.33	0.4525
0.295	0.316
0.3	0.417
0.325	0.417
0.25	0.203
0.26	0.207
0.295	0.2765
0.225	0.1105
0.25	0.176
0.3	0.2465
0.205	0.1135
0.265	0.201
0.255	0.1915
0.2	0.1035
0.205	0.0975
0.19	0.0765
0.125	0.0265
0.1	0.015
0.11	0.018
0.455	1.0575
0.44	1.092
0.41	0.99
0.36	0.488
0.36	0.5005
0.305	0.297
0.375	0.525
0.4	0.77
0.4	0.6515
0.4	0.8295
0.42	0.879
0.4	0.823
0.38	0.656
0.425	0.8665
0.39	0.6565
0.385	0.669
0.405	0.6435
0.41	0.862
0.345	0.3795
0.44	0.835
0.265	0.2065
0.42	0.7365
0.405	0.8175
0.415	0.8425
0.42	1.001
0.52	1.676
0.385	0.6595
0.42	0.8055
0.515	1.5165
0.39	0.612
0.355	0.547
0.46	1.122
0.455	1.1365
0.515	1.4805
0.505	1.5275
0.525	1.1375
0.495	1.437
0.44	1.116
0.43	1.0615
0.405	1.2565
0.44	0.946
0.44	0.959
0.51	1.613
0.47	1.153
0.45	0.978
0.445	1.1325
0.27	0.197
0.43	0.785
0.425	0.949
0.455	0.9805
0.375	0.521
0.275	0.2685
0.34	0.462
0.38	0.7605
0.41	0.732
0.385	0.6775
0.38	0.6385
0.35	0.5755
0.36	0.537
0.41	0.93
0.385	0.6415
0.435	0.8815
0.28	0.244
0.155	0.0525
0.415	1.042
0.39	0.5755
0.385	0.709
0.39	0.644
0.465	0.8875
0.465	0.8935
0.375	0.556
0.37	0.51
0.45	0.9215
0.465	1.0345
0.405	0.695
0.41	0.7155
0.335	0.394
0.42	0.745
0.345	0.3665
0.34	0.495
0.335	0.349
0.33	0.4405
0.275	0.22
0.38	0.6615
0.305	0.3185
0.205	0.1015
0.4	0.759
0.34	0.4195
0.41	0.807
0.405	0.875
0.365	0.6835
0.175	0.067
0.185	0.088
0.24	0.1715
0.25	0.1735
0.25	0.183
0.27	0.2055
0.25	0.18
0.3	0.27
0.275	0.24
0.275	0.2215
0.275	0.1375
0.29	0.312
0.3	0.2895
0.29	0.319
0.29	0.304
0.31	0.306
0.325	0.394
0.32	0.3735
0.305	0.325
0.325	0.398
0.365	0.501
0.335	0.4895
0.325	0.378
0.35	0.547
0.375	0.5805
0.365	0.5465
0.365	0.6395
0.355	0.498
0.385	0.609
0.41	0.7555
0.4	0.5975
0.44	0.8275
0.395	0.7635
0.405	0.891
0.42	0.805
0.44	0.9185
0.43	0.923
0.45	1.0145
0.45	0.875
0.435	0.9685
0.45	1.0595
0.455	0.952
0.435	0.7535
0.465	0.958
0.475	1.077
0.46	1.102
0.48	1.11
0.48	1.2095
0.475	1.1405
0.465	1.113
0.475	1.3445
0.475	1.21
0.495	1.29
0.475	1.382
0.455	1.1035
0.5	1.377
0.52	1.3435
0.51	1.296
0.505	1.34
0.505	1.3725
0.5	1.307
0.49	1.2085
0.49	1.3825
0.505	1.26
0.51	1.3555
0.5	1.376
0.485	1.2945
0.51	1.486
0.525	1.4715
0.52	1.4095
0.58	2.0805
0.53	1.3905
0.52	1.558
0.585	1.309
0.525	1.8095
0.525	1.4785
0.56	1.7775
0.54	1.6675
0.56	1.834
0.595	2.8255
0.14	0.046
0.175	0.0705
0.175	0.0665
0.19	0.083
0.18	0.083
0.195	0.092
0.12	0.117
0.23	0.1625
0.235	0.131
0.23	0.1385
0.22	0.141
0.235	0.1485
0.23	0.144
0.24	0.1575
0.24	0.187
0.265	0.196
0.25	0.1825
0.25	0.186
0.25	0.1785
0.25	0.2225
0.265	0.2455
0.29	0.249
0.28	0.2865
0.28	0.215
0.265	0.251
0.31	0.339
0.305	0.3535
0.31	0.3335
0.33	0.3595
0.32	0.376
0.315	0.3435
0.34	0.382
0.315	0.377
0.325	0.3645
0.325	0.425
0.325	0.3995
0.34	0.3925
0.345	0.4495
0.325	0.35
0.335	0.4355
0.35	0.4195
0.36	0.478
0.355	0.4445
0.345	0.47
0.335	0.447
0.355	0.5325
0.375	0.497
0.36	0.4635
0.345	0.449
0.365	0.467
0.37	0.534
0.345	0.4415
0.35	0.482
0.365	0.612
0.365	0.582
0.37	0.537
0.36	0.5915
0.375	0.6765
0.385	0.64
0.36	0.439
0.365	0.6015
0.37	0.4785
0.385	0.649
0.395	0.6335
0.4	0.61
0.39	0.6595
0.385	0.56
0.385	0.6425
0.4	0.6725
0.39	0.674
0.39	0.685
0.41	0.642
0.355	0.601
0.39	0.769
0.375	0.5785
0.405	0.769
0.405	0.7035
0.41	0.796
0.43	0.834
0.39	0.7125
0.415	0.724
0.4	0.7325
0.425	0.7585
0.425	0.8495
0.405	0.6515
0.4	0.8215
0.43	0.7165
0.435	0.874
0.445	0.9905
0.43	0.8105
0.455	0.967
0.4	0.6975
0.45	1.195
0.45	1.1935
0.455	1.107
0.445	1.0635
0.46	0.9035
0.475	1.114
0.46	1.103
0.46	1.1155
0.46	1.0515
0.455	1.012
0.45	1.137
0.49	1.1335
0.465	1.136
0.47	1.206
0.455	1.063
0.47	1.121
0.45	1.114
0.475	1.213
0.46	1.0045
0.455	1.044
0.49	1.1345
0.475	1.161
0.47	1.2315
0.47	1.1625
0.475	1.168
0.48	1.2525
0.51	1.3315
0.48	1.3525
0.49	1.3325
0.475	1.1435
0.5	1.288
0.485	1.38
0.485	1.278
0.495	1.3075
0.48	1.1785
0.49	1.375
0.525	1.4065
0.505	1.4025
0.5	1.5175
0.5	1.394
0.5	1.2205
0.52	1.636
0.52	1.561
0.505	1.4325
0.5	1.3385
0.5	1.2465
0.515	1.212
0.495	1.304
0.52	1.6785
0.525	1.622
0.46	1.494
0.51	1.6525
0.505	1.528
0.535	1.5905
0.495	1.6275
0.475	1.3695
0.525	1.6085
0.57	1.587
0.565	1.8375
0.535	1.607
0.525	1.7005
0.505	1.872
0.535	1.8385
0.535	1.685
0.565	2.198
0.565	1.9525
0.525	1.56
0.6	2.555
0.6	2.302
0.13	0.029
0.15	0.0375
0.135	0.0325
0.155	0.0435
0.165	0.059
0.18	0.071
0.18	0.0685
0.195	0.084
0.195	0.106
0.21	0.1075
0.22	0.096
0.22	0.1255
0.235	0.151
0.225	0.1415
0.265	0.2015
0.28	0.221
0.28	0.2345
0.275	0.2325
0.29	0.2485
0.32	0.348
0.3	0.32
0.3	0.282
0.325	0.3245
0.3	0.316
0.32	0.3625
0.31	0.279
0.325	0.3685
0.335	0.397
0.33	0.413
0.345	0.418
0.33	0.3705
0.345	0.409
0.34	0.434
0.335	0.411
0.365	0.462
0.34	0.4925
0.33	0.3715
0.33	0.411
0.33	0.3685
0.35	0.4155
0.36	0.544
0.38	0.4845
0.35	0.4565
0.35	0.4545
0.38	0.6245
0.465	0.5225
0.375	0.5495
0.375	0.542
0.38	0.519
0.39	0.5215
0.39	0.5445
0.405	0.6795
0.4	0.545
0.4	0.5575
0.38	0.5155
0.385	0.6115
0.4	0.7765
0.38	0.5395
0.38	0.5545
0.46	1.019
0.4	0.6455
0.4	0.601
0.405	0.7555
0.395	0.608
0.4	0.617
0.39	0.599
0.42	0.6665
0.39	0.7835
0.41	0.793
0.415	0.82
0.415	0.8145
0.43	0.84
0.425	0.8315
0.43	0.8995
0.445	0.8965
0.44	0.6405
0.415	0.852
0.455	0.9595
0.435	0.99
0.45	1.0095
0.46	1.0375
0.445	0.8775
0.44	0.755
0.46	0.9945
0.45	1.068
0.435	0.8455
0.47	0.869
0.455	0.907
0.435	0.805
0.445	1.0225
0.445	0.847
0.455	1.114
0.455	1.859
0.445	0.814
0.45	0.9615
0.45	1.0025
0.45	0.93
0.46	0.9335
0.465	0.9555
0.47	0.9955
0.475	1.0265
0.455	1.1915
0.465	1.1025
0.465	1.0165
0.47	1.1775
0.475	1.1175
0.48	1.1835
0.475	1.056
0.485	1.0145
0.485	1.3305
0.47	1.052
0.46	1.0565
0.465	0.923
0.475	1.027
0.47	1.0195
0.45	0.858
0.48	1.1125
0.485	1.3745
0.48	1.2065
0.47	1.1325
0.5	1.2645
0.495	1.1565
0.515	1.369
0.53	1.39
0.48	1.1345
0.5	1.464
0.5	1.202
0.515	1.31
0.51	1.415
0.53	1.346
0.525	1.363
0.5	1.2975
0.505	1.3645
0.54	1.7025
0.52	1.519
0.54	1.454
0.53	1.583
0.53	1.5535
0.56	1.74
0.565	1.751
0.575	2.273
0.525	1.6465
0.55	1.219
0.56	1.652
0.55	2.0045
0.535	1.6755
0.58	2.103
0.55	1.9965
0.565	1.187
0.505	1.978
0.575	1.8795
0.585	2.124
0.565	1.931
0.57	2.236
0.625	2.505
0.58	2.0065
0.63	2.657
0.375	0.4645
0.205	0.0765
0.185	0.0685
0.19	0.0835
0.195	0.1125
0.215	0.1075
0.225	0.1055
0.23	0.1375
0.23	0.1145
0.225	0.139
0.25	0.2085
0.205	0.1595
0.245	0.2015
0.25	0.179
0.255	0.1945
0.255	0.2005
0.27	0.215
0.255	0.1785
0.27	0.196
0.27	0.1875
0.27	0.196
0.265	0.213
0.29	0.2445
0.28	0.217
0.29	0.213
0.29	0.2385
0.275	0.218
0.275	0.2465
0.28	0.2025
0.27	0.218
0.275	0.256
0.27	0.2105
0.29	0.2615
0.28	0.2175
0.3	0.302
0.28	0.228
0.3	0.3265
0.305	0.284
0.295	0.2725
0.27	0.2985
0.29	0.2675
0.285	0.2645
0.335	0.33
0.305	0.328
0.325	0.3335
0.32	0.3055
0.31	0.301
0.34	0.428
0.315	0.378
0.315	0.3685
0.34	0.438
0.33	0.448
0.345	0.4005
0.365	0.4305
0.33	0.372
0.36	0.466
0.35	0.3705
0.365	0.4785
0.34	0.346
0.365	0.411
0.355	0.48
0.355	0.393
0.355	0.5035
0.38	0.441
0.36	0.492
0.37	0.5435
0.355	0.4725
0.365	0.461
0.355	0.4965
0.38	0.5125
0.395	0.553
0.38	0.594
0.42	0.6765
0.375	0.5795
0.41	0.6615
0.375	0.5695
0.395	0.6215
0.405	0.6015
0.38	0.594
0.395	0.551
0.38	0.625
0.42	0.711
0.4	0.6965
0.4	0.5825
0.395	0.663
0.4	0.6965
0.42	0.842
0.415	0.694
0.42	0.81
0.415	0.5745
0.425	0.7675
0.4	0.6025
0.415	0.5765
0.41	0.7145
0.435	0.717
0.42	0.8655
0.42	0.7265
0.435	0.7715
0.445	0.8
0.43	0.7285
0.405	0.5945
0.43	0.7895
0.405	0.651
0.43	0.8745
0.435	0.7535
0.425	0.7305
0.44	0.8705
0.43	0.7395
0.43	0.7665
0.425	0.7905
0.425	0.8205
0.425	0.688
0.445	1.224
0.455	0.974
0.44	0.8735
0.45	0.8495
0.445	0.796
0.39	0.744
0.45	0.751
0.45	0.794
0.46	0.9795
0.435	0.873
0.44	0.7665
0.435	0.8965
0.42	0.857
0.48	1.078
0.46	0.892
0.46	1.4395
0.455	0.7955
0.445	0.858
0.465	0.9145
0.49	1.171
0.475	1.0505
0.46	1.1135
0.47	1.409
0.475	1.065
0.45	0.7995
0.445	0.7715
0.47	1.187
0.455	0.8855
0.465	0.98
0.465	1.026
0.475	1.1315
0.48	1.014
0.475	1.12
0.465	1.04
0.455	0.8895
0.46	0.9595
0.485	1.238
0.49	0.9755
0.435	0.9025
0.475	1.076
0.47	1.0835
0.45	0.871
0.48	1.244
0.475	1.0265
0.465	0.9605
0.48	1.137
0.46	1
0.475	1.004
0.47	1.128
0.5	1.054
0.475	1.023
0.475	1.129
0.48	1.118
0.475	1.115
0.51	1.2815
0.495	1.2555
0.5	1.293
0.475	1.1295
0.455	1.082
0.505	1.15
0.515	1.264
0.48	1.2035
0.485	1.3205
0.505	1.272
0.485	1.062
0.475	1.0605
0.495	1.093
0.49	1.101
0.5	1.4595
0.495	1.211
0.475	1.1935
0.51	0.986
0.565	1.521
0.525	1.3135
0.51	1.1835
0.5	1.401
0.525	1.5075
0.505	1.16
0.59	1.662
0.525	1.5365
0.51	1.542
0.51	1.567
0.525	1.3595
0.535	1.6445
0.52	1.4545
0.49	1.3585
0.495	1.548
0.515	1.337
0.53	1.491
0.53	1.5615
0.505	1.0145
0.545	1.7375
0.545	1.7925
0.565	1.7635
0.545	1.556
0.565	2.21
0.555	2.141
0.57	1.5345
0.55	1.614
0.575	1.9335
0.575	2.173
0.6	1.737
0.58	1.7375
0.565	2.1275
0.57	2.25
0.61	2.5085
0.65	2.255
0.105	0.014
0.165	0.0515
0.265	0.2215
0.255	0.1985
0.27	0.232
0.28	0.3155
0.3	0.247
0.295	0.3025
0.29	0.329
0.3	0.2815
0.31	0.3425
0.29	0.2825
0.3	0.304
0.32	0.2905
0.315	0.3895
0.34	0.389
0.34	0.4405
0.34	0.369
0.32	0.4565
0.365	0.4465
0.335	0.4475
0.335	0.501
0.355	0.436
0.345	0.4615
0.35	0.4315
0.355	0.3685
0.37	0.649
0.365	0.459
0.365	0.566
0.36	0.542
0.38	0.4725
0.39	0.6435
0.37	0.526
0.38	0.573
0.385	0.5525
0.38	0.6855
0.395	0.556
0.425	0.9365
0.4	0.5625
0.4	0.559
0.4	0.7205
0.43	0.7045
0.4	0.7575
0.41	0.7405
0.43	0.84
0.425	0.793
0.43	0.8745
0.435	0.8715
0.445	0.9875
0.465	1.08
0.46	0.9155
0.46	1.165
0.435	0.953
0.455	0.906
0.44	0.8725
0.465	1.151
0.46	0.9905
0.455	1.04
0.455	0.945
0.465	1.259
0.485	0.9515
0.485	1.201
0.515	1.289
0.485	1.1005
0.475	0.8425
0.485	1.049
0.435	1.012
0.48	1.0725
0.52	1.4105
0.47	1.136
0.47	1.1005
0.5	1.1105
0.455	1.1315
0.48	1.271
0.49	1.336
0.505	1.1345
0.51	1.308
0.515	1.5335
0.515	1.546
0.51	1.539
0.505	1.318
0.545	1.5245
0.515	1.466
0.5	1.3825
0.485	1.175
0.54	1.5555
0.51	1.7835
0.505	1.374
0.515	1.389
0.545	1.7025
0.51	1.5265
0.5	1.519
0.5	1.741
0.515	1.6115
0.525	1.7825
0.55	1.684
0.555	1.858
0.56	1.675
0.565	2.1055
0.575	2.21
0.57	1.8725
0.55	1.893
0.17	0.0475
0.21	0.101
0.215	0.121
0.23	0.117
0.225	0.1465
0.255	0.168
0.26	0.18
0.27	0.1775
0.26	0.1985
0.27	0.2
0.275	0.2205
0.265	0.1845
0.27	0.2225
0.27	0.2175
0.28	0.2165
0.285	0.243
0.29	0.237
0.29	0.2365
0.28	0.257
0.3	0.308
0.3	0.252
0.285	0.281
0.29	0.2225
0.3	0.304
0.3	0.28
0.325	0.313
0.325	0.317
0.315	0.303
0.335	0.3295
0.325	0.367
0.34	0.3245
0.335	0.4195
0.36	0.457
0.35	0.4
0.355	0.4255
0.37	0.4365
0.345	0.393
0.355	0.499
0.36	0.6325
0.36	0.4285
0.36	0.4905
0.37	0.474
0.37	0.536
0.355	0.464
0.375	0.6025
0.375	0.4615
0.4	0.624
0.37	0.4715
0.4	0.602
0.4	0.616
0.39	0.5955
0.375	0.559
0.395	0.6025
0.375	0.6065
0.36	0.4725
0.35	0.4745
0.395	0.6635
0.39	0.5705
0.41	0.646
0.39	0.5545
0.415	0.845
0.39	0.664
0.38	0.615
0.4	0.654
0.4	0.707
0.42	0.5965
0.43	0.6255
0.4	0.555
0.42	0.8365
0.4	0.657
0.43	0.836
0.425	0.742
0.43	0.8195
0.455	0.972
0.42	0.6275
0.425	0.7205
0.425	0.686
0.4	0.686
0.375	0.543
0.42	0.717
0.435	0.7625
0.425	0.639
0.42	0.816
0.415	0.7815
0.425	0.7665
0.395	0.5585
0.435	0.765
0.46	0.9005
0.445	0.8225
0.44	0.7235
0.425	0.849
0.42	0.743
0.44	0.863
0.44	0.802
0.43	0.831
0.45	0.7805
0.45	0.795
0.435	0.848
0.43	0.833
0.445	0.867
0.445	0.7405
0.455	0.867
0.425	0.7965
0.47	1.116
0.45	0.78
0.47	0.985
0.465	0.9965
0.445	0.8015
0.45	0.807
0.435	1.0305
0.445	0.839
0.44	0.9615
0.435	0.834
0.46	1.0335
0.43	0.798
0.445	0.7095
0.445	0.913
